98000,14.811780384802375,9.44,9.44,9.44,-13.508219615197627
99000,16.682399028235285,10.13,10.13,10.13,-13.707600971764714
100000,17.390899824585308,10.51,10.51,10.51,-14.139100175414695
101000,19.26517896196485,11.17,11.17,11.17,-14.244821038035154
102000,17.601319421708503,10.44,10.44,10.44,-13.7186805782915
103000,17.277220738397578,10.44,10.44,10.44,-14.042779261602423
104000,17.760030950211583,10.69,10.69,10.69,-14.30996904978842
105000,17.90795045158688,10.63,10.63,10.63,-13.982049548413114
106000,17.488862696072413,10.55,10.55,10.55,-14.161137303927585
107000,16.594409423605306,10.05,10.05,10.05,-13.555590576394694
108000,18.119665147573446,11.02,11.02,11.02,-14.940334852426552
109000,19.901232482907197,11.71,11.71,11.71,-15.228767517092802
110000,18.678176412232748,11.25,11.25,11.25,-15.071823587767252
111000,19.72534820508013,11.74,11.74,11.74,-15.494651794919866
112000,20.20511034736988,12.0,12.0,12.0,-15.794889652630118
113000,19.56212707418544,11.76,11.76,11.76,-15.71787292581456
114000,19.850550983574394,11.94,11.94,11.94,-15.969449016425601
115000,17.602371179363626,10.88,10.88,10.88,-15.037628820636375
116000,17.14188754265131,10.66,10.66,10.66,-14.838112457348691
117000,18.301893573197916,11.25,11.25,11.25,-15.448106426802086
118000,16.914335765633556,10.38,10.38,10.38,-14.225664234366443
119000,16.89902434520303,10.52,10.52,10.52,-14.660975654796975
120000,16.93413785050939,10.3,10.3,10.3,-13.965862149490613
121000,17.609753710143664,10.66,10.66,10.66,-14.370246289856336
122000,17.078677354570413,10.48,10.48,10.48,-14.361322645429585
123000,18.85099052890119,11.38,11.38,11.38,-15.289009471098812
124000,18.636348146559566,11.27,11.27,11.27,-15.17365185344043
125000,17.840194132601145,10.63,10.63,10.63,-14.049805867398858
126000,18.809370088836896,11.32,11.32,11.32,-15.150629911163104
127000,18.048906177962554,11.08,11.08,11.08,-15.191093822037448
128000,18.90942268320588,11.4,11.4,11.4,-15.290577316794122
129000,15.939472482020742,9.79,9.79,9.79,-13.43052751797926
130000,17.640637355114123,10.5,10.5,10.5,-13.859362644885879
131000,19.495015530142794,11.53,11.53,11.53,-15.094984469857202
132000,17.58460986973235,10.54,10.54,10.54,-14.035390130267649
133000,19.144111338398005,11.32,11.32,11.32,-14.815888661601994
134000,18.541165181795403,11.08,11.08,11.08,-14.698834818204595
135000,15.946837893940478,10.02,10.02,10.02,-14.113162106059521
136000,15.946531187191736,9.64,9.64,9.64,-12.973468812808264
137000,16.899362475505804,10.03,10.03,10.03,-13.190637524494196
138000,17.45433135585016,10.34,10.34,10.34,-13.565668644149834
139000,14.783132758604221,9.35,9.35,9.35,-13.266867241395781
140000,15.949518144686174,9.78,9.78,9.78,-13.390481855313825
141000,19.21238915959661,11.54,11.54,11.54,-15.407610840403388
142000,17.441996170239754,10.66,10.66,10.66,-14.538003829760246
143000,17.337331272654055,10.58,10.58,10.58,-14.402668727345949
144000,17.82846287570506,10.75,10.75,10.75,-14.42153712429494
145000,19.13788706912358,11.21,11.21,11.21,-14.492112930876424
146000,17.724104922614387,10.56,10.56,10.56,-13.955895077385614
147000,18.701868641364047,11.0,11.0,11.0,-14.29813135863595
148000,18.42944759613622,10.87,10.87,10.87,-14.180552403863778
149000,18.685690057853027,10.98,10.98,10.98,-14.254309942146978
150000,17.212082432658352,10.41,10.41,10.41,-14.017917567341645
151000,17.255237086116267,10.48,10.48,10.48,-14.184762913883732
152000,18.17698173933115,10.8,10.8,10.8,-14.22301826066885
153000,19.883979031551977,11.62,11.62,11.62,-14.976020968448022
154000,19.197184428113726,11.14,11.14,11.14,-14.222815571886272
155000,20.023350117432987,11.76,11.76,11.76,-15.256649882567011
156000,18.78899074315562,11.25,11.25,11.25,-14.96100925684438
157000,20.165131166014334,11.88,11.88,11.88,-15.47486883398567
158000,17.923347432365947,10.83,10.83,10.83,-14.566652567634057
159000,19.8607000683628,11.99,11.99,11.99,-16.109299931637203
160000,18.12578246759381,10.81,10.81,10.81,-14.304217532406188
161000,18.98878292357392,11.15,11.15,11.15,-14.461217076426081
162000,19.981057076776246,11.74,11.74,11.74,-15.238942923223757
163000,21.126871767085017,12.37,12.37,12.37,-15.983128232914984
164000,18.251006610507226,10.86,10.86,10.86,-14.328993389492775
165000,19.943668351215724,11.76,11.76,11.76,-15.336331648784276
166000,18.79313497548679,11.05,11.05,11.05,-14.356865024513205
167000,18.26568320591402,11.0,11.0,11.0,-14.734316794085982
168000,17.175178110731647,10.41,10.41,10.41,-14.05482188926835
169000,19.170942430742652,11.43,11.43,11.43,-15.11905756925735
170000,18.028703944400917,10.85,10.85,10.85,-14.521296055599082
171000,16.93405473543066,10.33,10.33,10.33,-14.055945264569338
172000,21.057170275992465,12.3,12.3,12.3,-15.842829724007533
173000,22.136302706198027,12.77,12.77,12.77,-16.173697293801972
174000,21.70896155998684,12.67,12.67,12.67,-16.301038440013162
175000,21.53150871819702,12.45,12.45,12.45,-15.818491281802983
176000,18.555492082590533,11.0,11.0,11.0,-14.444507917409467
177000,20.757906976373796,11.99,11.99,11.99,-15.212093023626203
178000,20.32864624726308,12.01,12.01,12.01,-15.701353752736921
179000,21.56196105985128,12.46,12.46,12.46,-15.81803894014872
180000,20.818329343684177,12.17,12.17,12.17,-15.691670656315821
181000,21.867420550431685,12.62,12.62,12.62,-15.992579449568316
182000,21.396382094220193,12.19,12.19,12.19,-15.173617905779809
183000,19.531076936317636,11.53,11.53,11.53,-15.058923063682363
184000,21.002139204867657,12.31,12.31,12.31,-15.927860795132343
185000,20.696999564718922,11.87,11.87,11.87,-14.913000435281079
186000,22.491585392163973,12.94,12.94,12.94,-16.328414607836024
187000,21.4954605237891,12.39,12.39,12.39,-15.674539476210901
188000,21.024372874233286,12.53,12.53,12.53,-16.565627125766714
189000,22.719236248578316,13.12,13.12,13.12,-16.640763751421684
190000,21.03173260496314,12.31,12.31,12.31,-15.898267395036866
191000,22.80698270283508,13.26,13.26,13.26,-16.973017297164922
192000,21.737688383173037,12.81,12.81,12.81,-16.692311616826963
193000,24.029735083609143,13.76,13.76,13.76,-17.250264916390858
194000,23.014109326124263,13.34,13.34,13.34,-17.005890673875736
195000,22.554715948069212,12.91,12.91,12.91,-16.175284051930785
196000,21.043098265224117,12.49,12.49,12.49,-16.426901734775882
197000,21.619352160884855,12.65,12.65,12.65,-16.330647839115148
198000,21.065886942209282,12.26,12.26,12.26,-15.714113057790716
199000,22.514260995213807,13.05,13.05,13.05,-16.63573900478619
200000,21.50889788835587,12.55,12.55,12.55,-16.14110211164413
