0,-3.4200330787857727,2.5,2.5,2.5,-10.920033078785773
100,-4.520658864279938,2.0,2.0,2.0,-10.520658864279937
200,-1.1960777494942203,3.7,3.7,3.7,-12.29607774949422
300,-2.0675870620360115,3.1,3.1,3.1,-11.367587062036012
400,-8.527345819560512,1.0,1.0,1.0,-11.527345819560512
500,-7.888427813130416,1.4,1.4,1.4,-12.088427813130416
600,-4.664666302726158,3.3,3.3,3.3,-14.56466630272616
700,-6.988617524885683,1.8,1.8,1.8,-12.388617524885683
800,-5.023637119497311,2.5,2.5,2.5,-12.523637119497309
900,-9.530285846016085,0.5,0.5,0.5,-11.030285846016083
1000,-21.162246418273444,1.7,1.7,1.7,-26.262246418273445
1100,-31.302503004876826,3.3,3.3,3.3,-41.202503004876824
1200,-17.04839482245473,4.7,4.7,4.7,-31.148394822454726
1300,4.803896807982762,4.0,4.0,4.0,-7.196103192017238
1400,6.613508535115471,5.0,5.0,5.0,-8.38649146488453
1500,0.7496789146848348,3.4,3.4,3.4,-9.450321085315167
1600,5.509000168010927,3.3,3.3,3.3,-4.390999831989072
1700,11.833002108194805,6.5,6.5,6.5,-7.666997891805193
1800,10.480707695799133,5.3,5.3,5.3,-5.419292304200867
1900,5.274100975891116,3.6,3.6,3.6,-5.525899024108884
2000,0.6385209143038395,4.5,4.5,4.5,-12.86147908569616
2100,6.62573400997746,3.5,3.5,3.5,-3.87426599002254
2200,13.260320405754255,7.2,7.2,7.2,-8.339679594245746
2300,9.458749818812745,5.3,5.3,5.3,-6.441250181187255
2400,4.245931283815565,2.9,2.9,2.9,-4.454068716184435
2500,9.815184270185728,5.2,5.2,5.2,-5.784815729814272
2600,2.5887805671642026,1.7,1.7,1.7,-2.5112194328357966
2700,3.2647561344092066,1.8,1.8,1.8,-2.1352438655907933
2800,6.071297353822974,3.2,3.2,3.2,-3.5287026461770257
2900,5.6630240022334855,3.0,3.0,3.0,-3.336975997766515
3000,11.996924692162132,6.2,6.2,6.2,-6.603075307837868
3100,8.715559121240856,4.6,4.6,4.6,-5.0844408787591435
3200,9.153465670172995,5.1,5.1,5.1,-6.146534329827005
3300,5.923081218705781,3.4,3.4,3.4,-4.276918781294219
3400,9.145746705467023,4.9,4.9,4.9,-5.554253294532978
3500,9.922928288905466,5.3,5.3,5.3,-5.977071711094534
3600,7.914589670744725,4.1,4.1,4.1,-4.385410329255275
3700,5.950570028182244,3.2,3.2,3.2,-3.6494299718177547
3800,4.02375984705758,2.3,2.3,2.3,-2.8762401529424197
3900,9.202755398609828,4.9,4.9,4.9,-5.497244601390172
4000,10.482535984299068,5.6,5.6,5.6,-6.317464015700931
4100,6.521618962894479,3.4,3.4,3.4,-3.6783810371055203
4200,9.812680764121907,5.1,5.1,5.1,-5.487319235878093
4300,12.294242527069487,6.4,6.4,6.4,-6.905757472930514
4400,8.95492048772295,4.6,4.6,4.6,-4.845079512277049
4500,6.867859181751961,3.9,3.9,3.9,-4.832140818248039
4600,7.793425658965179,4.1,4.1,4.1,-4.5065743410348205
4700,8.541534297648052,4.4,4.4,4.4,-4.658465702351949
4800,7.650306575280308,3.9,3.9,3.9,-4.049693424719691
4900,9.795099826200396,5.0,5.0,5.0,-5.2049001737996035
5000,14.649200346361006,7.6,7.6,7.6,-8.150799653638991
5100,12.41476473350417,6.6,6.6,6.6,-7.385235266495829
5200,15.412990487382856,8.2,8.2,8.2,-9.187009512617145
5300,13.551794218030002,7.2,7.2,7.2,-8.048205781969997
5400,19.054504872853272,9.6,9.6,9.6,-9.745495127146729
5500,22.03929309477131,11.4,11.4,11.4,-12.160706905228695
5600,20.714297711256563,10.6,10.6,10.6,-11.085702288743438
5700,19.51952612704303,9.9,9.9,9.9,-10.180473872956972
5800,15.772945058794512,8.2,8.2,8.2,-8.827054941205487
5900,25.435832614170852,12.9,12.9,12.9,-13.264167385829149
6000,19.963530852847313,10.4,10.4,10.4,-11.236469147152686
6100,33.25023203276518,16.8,16.8,16.8,-17.149767967234826
6200,24.829467855964694,13.0,13.0,13.0,-14.170532144035313
6300,29.723647326353507,15.5,15.5,15.5,-16.776352673646493
6400,40.192479287478335,20.6,20.6,20.6,-21.607520712521662
6500,28.221512375976353,14.3,14.3,14.3,-14.678487624023644
6600,43.95011266739235,22.2,22.2,22.2,-22.649887332607655
6700,46.009580678119974,23.4,23.4,23.4,-24.190419321880025
6800,51.67856047075043,26.1,26.1,26.1,-26.62143952924956
6900,42.2618939622576,22.3,22.3,22.3,-24.638106037742403
7000,53.30685645681161,27.1,27.1,27.1,-27.993143543188395
7100,52.66688589701311,27.2,27.2,27.2,-28.93311410298689
7200,53.27067453522668,27.4,27.4,27.4,-28.92932546477332
7300,45.679766494984676,24.3,24.3,24.3,-27.220233505015326
7400,52.85799948431587,27.3,27.3,27.3,-29.04200051568414
7500,49.25044366915959,25.4,25.4,25.4,-26.94955633084042
7600,46.119909751756474,24.9,24.9,24.9,-28.58009024824353
7700,35.90921976322176,19.8,19.8,19.8,-23.490780236778242
7800,48.773224652781394,26.2,26.2,26.2,-29.826775347218604
7900,21.844214297693206,13.4,13.4,13.4,-18.355785702306797
8000,46.95245447357754,24.5,24.5,24.5,-26.54754552642247
8100,45.009447947853076,24.0,24.0,24.0,-26.990552052146928
8200,42.59344813778276,23.3,23.3,23.3,-27.306551862217237
8300,29.10473085495278,17.4,17.4,17.4,-23.09526914504722
8400,57.86222415840955,30.5,30.5,30.5,-33.637775841590454
8500,50.44525563055102,28.9,28.9,28.9,-36.25474436944898
8600,44.52114459564844,24.5,24.5,24.5,-28.97885540435155
8700,49.70088952893342,26.9,26.9,26.9,-30.999110471066572
8800,33.171777378780874,20.7,20.7,20.7,-28.928222621219128
8900,31.987116901273026,18.7,18.7,18.7,-24.11288309872697
9000,59.19291623764343,31.3,31.3,31.3,-34.70708376235657
9100,53.71697976188816,29.3,29.3,29.3,-34.18302023811184
9200,43.12899867015869,23.4,23.4,23.4,-27.07100132984131
9300,44.90365271165013,23.7,23.7,23.7,-26.19634728834987
9400,48.182744588584335,26.2,26.2,26.2,-30.417255411415663
9500,31.543500305962688,19.1,19.1,19.1,-25.75649969403732
9600,22.80342138264869,13.4,13.4,13.4,-17.396578617351317
9700,31.427340313529395,17.3,17.3,17.3,-20.47265968647061
9800,44.94401413504839,24.4,24.4,24.4,-28.255985864951608
9900,37.39433063039176,21.3,21.3,21.3,-26.505669369608235
10000,42.491738559612166,23.3,23.3,23.3,-27.40826144038783
10100,33.8284565856891,19.2,19.2,19.2,-23.771543414310887
10200,33.749763714609976,18.8,18.8,18.8,-22.650236285390022
10300,54.675419067948454,29.7,29.7,29.7,-34.42458093205155
10400,36.263144808579874,19.5,19.5,19.5,-22.236855191420133
10500,27.193268366098653,16.9,16.9,16.9,-23.506731633901346
10600,46.623179623786115,26.1,26.1,26.1,-31.676820376213882
10700,20.872212658508687,14.7,14.7,14.7,-23.22778734149131
10800,7.462377853941531,10.3,10.3,10.3,-23.43762214605847
10900,24.33916965626937,15.5,15.5,15.5,-22.16083034373063
11000,22.24819666768844,12.8,12.8,12.8,-16.151803332311555
11100,34.41564828127651,18.6,18.6,18.6,-21.384351718723487
11200,34.898084136755,19.4,19.4,19.4,-23.301915863244993
11300,41.434334415145806,22.8,22.8,22.8,-26.965665584854197
11400,51.11440787495114,27.6,27.6,27.6,-31.685592125048867
11500,39.80685773201931,20.8,20.8,20.8,-22.593142267980692
11600,25.626883422176785,15.7,15.7,15.7,-21.473116577823216
11700,23.663643323662594,14.6,14.6,14.6,-20.136356676337403
11800,30.51498230658743,18.2,18.2,18.2,-24.08501769341257
11900,26.52572975762218,16.2,16.2,16.2,-22.07427024237782
12000,31.03618091044283,17.7,17.7,17.7,-22.063819089557168
12100,36.685452896432444,20.4,20.4,20.4,-24.514547103567548
12200,18.67834125943928,11.6,11.6,11.6,-16.12165874056072
12300,26.20283438374456,16.6,16.6,16.6,-23.59716561625544
12400,24.456442115189812,14.5,14.5,14.5,-19.04355788481019
12500,33.929623630459034,18.1,18.1,18.1,-20.37037636954097
12600,37.9484419936401,20.6,20.6,20.6,-23.8515580063599
12700,24.89920488494446,14.4,14.4,14.4,-18.300795115055536
12800,32.165404805309585,17.4,17.4,17.4,-20.034595194690418
12900,26.271928317076675,15.9,15.9,15.9,-21.428071682923324
13000,31.886945881539,17.4,17.4,17.4,-20.313054118461
13100,28.7664027778234,15.3,15.3,15.3,-17.133597222176608
13200,16.913016865318102,11.5,11.5,11.5,-17.586983134681898
13300,23.45086884038255,13.6,13.6,13.6,-17.349131159617446
13400,31.85697319688609,17.0,17.0,17.0,-19.143026803113912
13500,23.022527880356492,14.1,14.1,14.1,-19.27747211964351
13600,29.062178330327065,16.8,16.8,16.8,-21.337821669672934
13700,33.81112830031235,19.4,19.4,19.4,-24.38887169968765
