episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_0/cur_kl_coeff,info/learner/policy_0/cur_lr,info/learner/policy_0/total_loss,info/learner/policy_0/policy_loss,info/learner/policy_0/vf_loss,info/learner/policy_0/vf_explained_var,info/learner/policy_0/kl,info/learner/policy_0/entropy,info/learner/policy_0/entropy_coeff,info/learner/policy_1/cur_kl_coeff,info/learner/policy_1/cur_lr,info/learner/policy_1/total_loss,info/learner/policy_1/policy_loss,info/learner/policy_1/vf_loss,info/learner/policy_1/vf_explained_var,info/learner/policy_1/kl,info/learner/policy_1/entropy,info/learner/policy_1/entropy_coeff,info/learner/policy_2/cur_kl_coeff,info/learner/policy_2/cur_lr,info/learner/policy_2/total_loss,info/learner/policy_2/policy_loss,info/learner/policy_2/vf_loss,info/learner/policy_2/vf_explained_var,info/learner/policy_2/kl,info/learner/policy_2/entropy,info/learner/policy_2/entropy_coeff,info/learner/policy_3/cur_kl_coeff,info/learner/policy_3/cur_lr,info/learner/policy_3/total_loss,info/learner/policy_3/policy_loss,info/learner/policy_3/vf_loss,info/learner/policy_3/vf_explained_var,info/learner/policy_3/kl,info/learner/policy_3/entropy,info/learner/policy_3/entropy_coeff
4.0,0.0,0.8888888888888888,48.888888888888886,1,48,False,528,9,11,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-11,1581007091,0.8337442874908447,24.52280020713806,15230,fabien-GE62VR-6RF,10.188.201.21,24.52280020713806,528,11,3,ef64d926,0,"[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[22, 18, 33, 68, 100, 31, 25, 43, 100]",528,528,239.167,6.702,554.249,33.62,53.3,87.2,2.278125047683716,0.0002500000118743628,-0.19507773,-0.19566917,0.0021666316,0.9640135,0.01164183,2.8096726,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.16417761,-0.1676333,0.0027272524,0.95143443,0.008441221,2.8116815,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.17042635,-0.17058456,0.0014690646,0.9732048,0.011602341,2.774243,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.19339168,-0.18944629,0.00137991,0.9843628,0.01025165,2.8679855,0.009999999776482582
4.0,0.0,0.7272727272727273,48.27272727272727,2,48,False,576,11,12,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-12,1581007092,0.8309974670410156,25.353797674179077,15230,fabien-GE62VR-6RF,10.188.201.21,25.353797674179077,576,12,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0]","[60, 31, 18, 33, 68, 100, 31, 25, 43, 100, 22]",576,576,240.016,6.716,553.543,30.752,47.6,87.4,2.278125047683716,0.0002500000118743628,-0.23183651,-0.24266315,0.0031850748,0.87689024,0.01551677,2.7707615,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.21676214,-0.2284541,0.0034023232,0.8597817,0.010661946,2.8144271,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.20504105,-0.21478947,0.0021940125,0.9314201,0.015272948,2.7239296,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22720872,-0.23133385,0.002093036,0.92855245,0.013421096,2.8542836,0.009999999776482582
4.0,0.0,0.7272727272727273,48.27272727272727,0,48,False,624,11,13,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-13,1581007093,0.8036186695098877,26.157416343688965,15230,fabien-GE62VR-6RF,10.188.201.21,26.157416343688965,624,13,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31]",624,624,238.076,6.718,553.49,30.745,49.75,87.5,2.278125047683716,0.0002500000118743628,-0.21814518,-0.22207718,0.00091553177,0.91842765,0.013539382,2.7827928,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.22736137,-0.23072535,0.001843527,0.7629519,0.008658544,2.8067436,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.24420054,-0.2479342,0.0008640822,0.80621195,0.013516803,2.7923412,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22542588,-0.22734122,0.0019175677,0.66955346,0.012557353,2.860946,0.009999999776482582
4.0,0.0,0.7272727272727273,48.27272727272727,0,48,False,672,11,14,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-13,1581007093,0.8113431930541992,26.968759536743164,15230,fabien-GE62VR-6RF,10.188.201.21,26.968759536743164,672,14,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31]",672,672,236.492,6.689,553.638,30.353,53.9,87.9,2.278125047683716,0.0002500000118743628,-0.22885053,-0.22391893,0.0005126782,-0.30307606,0.010276142,2.8854592,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.20878635,-0.2153089,0.000687988,0.8024444,0.009983936,2.8282404,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.23730557,-0.24026744,0.0007368455,-0.54796505,0.013464677,2.844918,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.23368764,-0.23950644,0.0008772798,0.76283437,0.014810768,2.8799255,0.009999999776482582
4.0,0.0,0.7272727272727273,48.27272727272727,0,48,False,720,11,15,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-14,1581007094,0.8003315925598145,27.76909112930298,15230,fabien-GE62VR-6RF,10.188.201.21,27.76909112930298,720,15,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31]",720,720,232.674,6.667,552.999,30.349,52.9,88.1,2.278125047683716,0.0002500000118743628,-0.24216568,-0.2373914,0.0005065425,-1.0,0.010453428,2.909507,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.22154216,-0.22874326,0.00045730092,-0.095293365,0.010309448,2.848554,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22309186,-0.22776084,0.00072442036,-0.54324394,0.014361042,2.8771698,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.24003339,-0.24130458,0.001011271,-1.0,0.012863425,2.9044602,0.009999999776482582
4.0,0.0,0.7272727272727273,48.27272727272727,0,48,False,768,11,16,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-15,1581007095,0.8482024669647217,28.6172935962677,15230,fabien-GE62VR-6RF,10.188.201.21,28.6172935962677,768,16,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31]",768,768,233.679,6.72,555.863,30.17,57.4,88.3,2.278125047683716,0.0002500000118743628,-0.24417412,-0.24750812,0.00057460886,-1.0,0.013989654,2.9110765,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.2425526,-0.247853,0.00051953126,-1.0,0.00980636,2.8729315,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.21784978,-0.22040498,0.0004938622,0.10526222,0.013511655,2.8719893,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.24839365,-0.24863611,0.00021550663,0.033651054,0.012822218,2.9183664,0.009999999776482582
4.0,0.0,0.6666666666666666,52.583333333333336,1,48,False,816,12,17,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-16,1581007096,0.8335177898406982,29.4508113861084,15230,fabien-GE62VR-6RF,10.188.201.21,29.4508113861084,816,17,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0]","[100, 18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31]",816,816,231.678,6.726,556.078,30.207,56.1,88.3,2.278125047683716,0.0002500000118743628,-0.25761622,-0.25416026,0.0003914604,0.87048787,0.011047243,2.901446,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.23197143,-0.23511599,0.00041528954,0.8888915,0.0092064515,2.8730905,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.23536731,-0.23426454,0.00032118044,0.651116,0.011929042,2.8599799,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.24150892,-0.2415692,0.00030218487,0.84039897,0.0127106,2.9198234,0.009999999776482582
4.0,0.0,0.5714285714285714,59.357142857142854,2,48,False,864,14,18,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-17,1581007097,0.8562667369842529,30.30707812309265,15230,fabien-GE62VR-6RF,10.188.201.21,30.30707812309265,864,18,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0]","[100, 100, 18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31, 100]",864,864,236.613,6.688,554.263,30.27,48.55,88.35,2.278125047683716,0.0002500000118743628,-0.22372139,-0.22403891,0.00085512263,0.7632804,0.012399224,2.8784573,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.21511345,-0.22234993,0.000643035,0.8642346,0.010269884,2.850066,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22746658,-0.22901668,0.00079484563,0.8779874,0.012708984,2.8197422,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22133379,-0.21988805,0.0008724667,0.73918253,0.011738185,2.9059217,0.009999999776482582
4.0,0.0,0.5714285714285714,59.357142857142854,0,48,False,912,14,19,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-18,1581007098,0.8052103519439697,31.11228847503662,15230,fabien-GE62VR-6RF,10.188.201.21,31.11228847503662,912,19,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31, 100, 100, 100]",912,912,232.564,6.662,555.281,26.231,52.5,88.4,2.278125047683716,0.0002500000118743628,-0.22853704,-0.22732957,0.0005236973,0.50521713,0.0118693905,2.877115,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.22551294,-0.22910579,0.0010198964,0.19315983,0.009156485,2.871646,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.2231537,-0.22616424,0.0014218177,0.68119437,0.013116504,2.8292286,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22922342,-0.22456022,0.00038030566,0.6192591,0.010547847,2.907282,0.009999999776482582
4.0,0.0,0.5333333333333333,57.46666666666667,1,48,False,960,15,20,b260c95c425548e3a0dcaf9e297a5a1d,2020-02-06_17-38-19,1581007099,0.8331050872802734,31.945393562316895,15230,fabien-GE62VR-6RF,10.188.201.21,31.945393562316895,960,20,3,ef64d926,0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[31, 18, 33, 68, 100, 31, 25, 43, 100, 22, 60, 31, 100, 100, 100]",960,960,233.188,6.669,555.201,26.185,53.9,88.6,2.278125047683716,0.0002500000118743628,-0.24210663,-0.23739223,0.0002467513,-0.5132721,0.010568039,2.9036493,0.009999999776482582,3.417187452316284,0.0002500000118743628,-0.21578038,-0.21435344,0.0005507941,0.1983313,0.007830062,2.8734503,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.22897713,-0.22398418,0.0004368533,0.5886309,0.01026019,2.88038,0.009999999776482582,2.278125047683716,0.0002500000118743628,-0.24256222,-0.2420467,0.0004992059,-0.10485671,0.012298368,2.9031916,0.009999999776482582
