[],,random_player,0.84
[0],,random_player,1.62
[1],,random_player,7.26
[2],,random_player,16.29
"[0, 1]",,random_player,9.87
"[0, 2]",,random_player,17.7
"[1, 2]",,random_player,22.08
"[0, 1, 2]",,random_player,23.7
