[],,random_player,0.81
[0],,random_player,1.83
[1],,random_player,7.53
[2],,random_player,14.52
"[0, 1]",,random_player,8.73
"[0, 2]",,random_player,15.51
"[1, 2]",,random_player,21.63
"[0, 1, 2]",,random_player,18.99
