[],,random,0.39
[0],,random,0.57
[1],,random,8.1
[2],,random,11.31
"[0, 1]",,random,10.14
"[0, 2]",,random,10.35
"[1, 2]",,random,22.38
"[0, 1, 2]",,random,19.92
