1000,1.0352009321656284,2.24,2.24,2.24,-5.684799067834372
2000,3.630408234469044,4.15,4.15,4.15,-8.819591765530957
3000,8.788942042391263,4.74,4.74,4.74,-5.431057957608736
4000,10.533320913114105,5.51,5.51,5.51,-5.996679086885895
5000,26.873852123327172,14.11,14.11,14.11,-15.456147876672826
6000,43.673532029978944,25.96,25.96,25.96,-34.20646797002105
7000,20.10371099093108,17.03,17.03,17.03,-30.986289009068916
8000,7.340387993250089,11.23,11.23,11.23,-26.349612006749908
9000,4.044249352859983,9.2,9.2,9.2,-23.55575064714002
10000,12.304710035002671,9.78,9.78,9.78,-17.03528996499733
11000,13.740067795981577,10.03,10.03,10.03,-16.349932204018423
12000,10.751174839996013,8.56,8.56,8.56,-14.928825160003987
13000,12.022331160346166,8.4,8.4,8.4,-13.177668839653832
14000,10.652720714493658,8.31,8.31,8.31,-14.277279285506342
15000,8.835519183145575,7.14,7.14,7.14,-12.584480816854425
16000,8.656971667109683,6.55,6.55,6.55,-10.993028332890317
17000,7.970628404849656,6.19,6.19,6.19,-10.599371595150346
18000,11.386732164108686,7.73,7.73,7.73,-11.803267835891315
19000,10.476642030207405,7.21,7.21,7.21,-11.153357969792596
20000,11.260433201103762,7.4,7.4,7.4,-10.939566798896237
21000,13.680239432554124,8.43,8.43,8.43,-11.609760567445875
22000,17.566945645061296,10.26,10.26,10.26,-13.2130543549387
23000,22.14635508397777,12.45,12.45,12.45,-15.203644916022231
24000,32.59314151345246,17.49,17.49,17.49,-19.87685848654754
25000,33.85313772846487,18.13,18.13,18.13,-20.53686227153513
26000,36.68869339405784,19.73,19.73,19.73,-22.501306605942155
27000,43.39070356799031,22.84,22.84,22.84,-25.1292964320097
28000,44.31461025358109,23.85,23.85,23.85,-27.235389746418914
29000,27.63941547330608,16.65,16.65,16.65,-22.31058452669392
30000,15.093594919550082,11.96,11.96,11.96,-20.78640508044992
31000,9.255758159723735,8.62,8.62,8.62,-16.604241840276263
32000,9.975231785595904,7.9,7.9,7.9,-13.724768214404095
33000,12.557552773269006,8.62,8.62,8.62,-13.302447226730994
34000,13.15419996235244,8.61,8.61,8.61,-12.67580003764756
35000,16.791080126372332,10.02,10.02,10.02,-13.26891987362767
36000,15.743780319925092,9.59,9.59,9.59,-13.026219680074908
37000,13.133960204292725,8.44,8.44,8.44,-12.186039795707275
38000,13.487107848008213,8.43,8.43,8.43,-11.802892151991788
39000,11.33521920469888,7.47,7.47,7.47,-11.074780795301121
40000,12.03412807728265,8.06,8.06,8.06,-12.14587192271735
41000,10.384497840504597,7.23,7.23,7.23,-11.3055021594954
42000,8.326030014451495,6.62,6.62,6.62,-11.533969985548506
43000,10.452459384378725,7.6,7.6,7.6,-12.347540615621273
44000,7.176159783143628,5.76,5.76,5.76,-10.103840216856371
45000,8.367558701197865,6.23,6.23,6.23,-10.322441298802138
46000,5.33911581710077,4.92,4.92,4.92,-9.42088418289923
47000,9.513784594902509,6.51,6.51,6.51,-10.01621540509749
48000,6.5666814440186645,4.98,4.98,4.98,-8.373318555981337
49000,7.1936754949419575,5.25,5.25,5.25,-8.556324505058043
50000,7.638440935778706,5.33,5.33,5.33,-8.351559064221293
51000,8.505021986412565,5.98,5.98,5.98,-9.434978013587436
52000,9.577027552593231,6.26,6.26,6.26,-9.202972447406772
53000,7.591010323532391,5.3,5.3,5.3,-8.30898967646761
54000,10.421880497006791,6.84,6.84,6.84,-10.09811950299321
55000,10.044931178780494,6.76,6.76,6.76,-10.235068821219505
56000,9.698002381915888,6.34,6.34,6.34,-9.321997618084112
57000,10.78035185625662,6.98,6.98,6.98,-10.159648143743379
58000,10.687807416652346,6.68,6.68,6.68,-9.352192583347657
59000,8.920423870824976,6.0,6.0,6.0,-9.079576129175024
60000,11.48976925130632,7.31,7.31,7.31,-10.440230748693681
61000,11.55415550132313,7.29,7.29,7.29,-10.31584449867687
62000,12.296710668099994,7.65,7.65,7.65,-10.653289331900007
63000,11.529920363771982,7.35,7.35,7.35,-10.520079636228019
64000,12.499574574386687,7.83,7.83,7.83,-10.990425425613314
65000,11.48480099870753,7.18,7.18,7.18,-10.055199001292468
66000,11.056608677250551,7.02,7.02,7.02,-10.003391322749449
67000,11.412130478952887,7.31,7.31,7.31,-10.51786952104711
68000,14.06878715404303,8.69,8.69,8.69,-12.001212845956971
69000,11.017552632193246,7.48,7.48,7.48,-11.422447367806754
70000,13.782314718898665,8.58,8.58,8.58,-11.957685281101336
71000,13.377272096638892,8.39,8.39,8.39,-11.792727903361108
72000,12.266777959723141,7.7,7.7,7.7,-10.833222040276858
73000,12.507559927286954,7.91,7.91,7.91,-11.222440072713047
74000,13.735129199552299,8.66,8.66,8.66,-12.244870800447703
75000,13.140779912146488,8.54,8.54,8.54,-12.479220087853511
76000,12.646218466025154,7.84,7.84,7.84,-10.873781533974848
77000,17.528855676996365,10.13,10.13,10.13,-12.861144323003632
78000,16.768388728596864,9.59,9.59,9.59,-12.001611271403137
79000,15.634103132983691,9.18,9.18,9.18,-11.905896867016308
80000,14.125683105643294,8.67,8.67,8.67,-11.884316894356708
81000,16.21125863148061,9.97,9.97,9.97,-13.69874136851939
82000,15.142903533580208,9.36,9.36,9.36,-12.93709646641979
83000,14.931781297435078,9.33,9.33,9.33,-13.058218702564922
84000,17.959989698821488,10.87,10.87,10.87,-14.65001030117851
85000,18.39493437694578,11.21,11.21,11.21,-15.235065623054219
86000,16.17697593377563,10.11,10.11,10.11,-14.15302406622437
87000,18.71884688998195,11.26,11.26,11.26,-15.061153110018049
88000,16.68609860639757,10.3,10.3,10.3,-14.21390139360243
89000,15.835726952276048,9.85,9.85,9.85,-13.714273047723953
90000,15.936799501737609,10.07,10.07,10.07,-14.273200498262389
91000,14.872318880000654,9.29,9.29,9.29,-12.997681119999347
92000,15.747417391089447,9.75,9.75,9.75,-13.502582608910554
93000,14.926034127411585,9.41,9.41,9.41,-13.303965872588414
94000,16.63573358259479,10.33,10.33,10.33,-14.354266417405212
95000,14.266540495846511,9.0,9.0,9.0,-12.733459504153489
96000,11.845300819687616,7.52,7.52,7.52,-10.714699180312383
97000,13.801543047201267,8.66,8.66,8.66,-12.178456952798733
98000,12.696512210091164,8.16,8.16,8.16,-11.783487789908834
99000,15.364643960192348,9.48,9.48,9.48,-13.075356039807653
100000,13.90216326908745,8.91,8.91,8.91,-12.82783673091255
101000,14.758938240399795,9.09,9.09,9.09,-12.511061759600205
102000,14.061553577665476,8.89,8.89,8.89,-12.608446422334525
103000,16.47699984473015,10.09,10.09,10.09,-13.79300015526985
104000,14.750480274775956,9.36,9.36,9.36,-13.329519725224044
105000,15.402962685864022,9.4,9.4,9.4,-12.797037314135977
106000,15.685918285432727,9.83,9.83,9.83,-13.804081714567271
107000,15.525031755485024,9.6,9.6,9.6,-13.274968244514975
108000,16.924114000654725,10.09,10.09,10.09,-13.345885999345276
109000,15.75877682354928,9.77,9.77,9.77,-13.551223176450717
110000,16.039358610766488,9.72,9.72,9.72,-13.120641389233514
111000,14.978903991693272,9.32,9.32,9.32,-12.981096008306725
112000,14.390274986602781,9.01,9.01,9.01,-12.63972501339722
113000,14.52327825250886,8.97,8.97,8.97,-12.386721747491142
114000,17.068224521029126,10.28,10.28,10.28,-13.771775478970874
115000,15.542311191890096,9.7,9.7,9.7,-13.557688808109907
116000,16.111783585395287,9.85,9.85,9.85,-13.438216414604712
117000,16.684547404665302,10.19,10.19,10.19,-13.885452595334696
118000,19.623194172291935,11.61,11.61,11.61,-15.206805827708063
119000,17.485772885187096,10.81,10.81,10.81,-14.944227114812904
120000,15.860305732553009,9.68,9.68,9.68,-13.17969426744699
121000,16.082972720188383,9.87,9.87,9.87,-13.527027279811616
122000,16.00931896968288,9.82,9.82,9.82,-13.450681030317119
123000,16.524664589666514,10.09,10.09,10.09,-13.745335410333485
124000,16.29743452992785,9.97,9.97,9.97,-13.612565470072154
125000,18.21421503297989,10.88,10.88,10.88,-14.42578496702011
126000,17.407456565996725,10.59,10.59,10.59,-14.362543434003271
127000,17.888143978405434,10.86,10.86,10.86,-14.691856021594566
128000,17.11474940528464,10.5,10.5,10.5,-14.385250594715359
129000,17.326743207048647,10.94,10.94,10.94,-15.493256792951355
130000,16.24435221361229,9.94,9.94,9.94,-13.575647786387707
131000,16.841828969850052,10.43,10.43,10.43,-14.448171030149952
132000,18.82072218819095,11.47,11.47,11.47,-15.589277811809051
133000,17.475095812509924,10.9,10.9,10.9,-15.224904187490075
134000,19.127214015328057,11.41,11.41,11.41,-15.102785984671941
135000,19.70102677804971,11.88,11.88,11.88,-15.938973221950292
136000,17.235027865867334,10.25,10.25,10.25,-13.514972134132666
137000,19.46510800552271,11.45,11.45,11.45,-14.884891994477297
138000,18.751378074157977,11.21,11.21,11.21,-14.878621925842024
139000,19.27116589729402,11.46,11.46,11.46,-15.108834102705984
140000,19.253855049697105,11.36,11.36,11.36,-14.826144950302897
141000,19.13274698787068,11.55,11.55,11.55,-15.51725301212932
142000,19.043720273197305,11.33,11.33,11.33,-14.946279726802693
143000,17.558863221147433,10.64,10.64,10.64,-14.361136778852568
144000,17.26361055249659,10.7,10.7,10.7,-14.836389447503407
145000,18.618746292944028,11.15,11.15,11.15,-14.831253707055973
146000,19.394671516393565,11.61,11.61,11.61,-15.435328483606432
147000,18.495486965595088,10.92,10.92,10.92,-14.26451303440491
148000,18.80753065566407,11.22,11.22,11.22,-14.852469344335928
149000,18.904812894802753,11.45,11.45,11.45,-15.44518710519725
150000,19.899014718008985,11.79,11.79,11.79,-15.470985281991016
151000,22.2162071676149,12.74,12.74,12.74,-16.0037928323851
152000,17.418870618248608,10.64,10.64,10.64,-14.50112938175139
153000,21.36847763425831,12.52,12.52,12.52,-16.19152236574169
154000,18.8051018529665,11.23,11.23,11.23,-14.884898147033496
155000,18.854926157299616,11.15,11.15,11.15,-14.595073842700385
156000,20.464441805636476,11.97,11.97,11.97,-15.44555819436353
157000,19.810541760365034,11.8,11.8,11.8,-15.589458239634961
158000,20.09794838081359,11.77,11.77,11.77,-15.212051619186408
159000,22.016783921726777,12.68,12.68,12.68,-16.02321607827323
160000,21.995091627666252,12.82,12.82,12.82,-16.46490837233375
161000,21.926500221149798,12.78,12.78,12.78,-16.413499778850202
162000,23.853761532912053,13.66,13.66,13.66,-17.126238467087944
163000,19.48486509347995,11.52,11.52,11.52,-15.075134906520049
164000,21.88642464370977,12.57,12.57,12.57,-15.823575356290231
165000,22.43314331452936,12.82,12.82,12.82,-16.02685668547064
166000,22.76909480293649,13.05,13.05,13.05,-16.380905197063512
