0,30,1,0,0
1,90,0,2,1
2,30,0,0,1
3,0,0,0,0
4,180,2,3,0
5,60,0,2,0
6,150,0,4,1
7,60,0,2,0
8,30,1,0,0
9,30,0,1,0
10,0,0,0,0
11,30,0,0,1
12,60,0,2,0
13,30,0,0,1
14,0,0,0,0
15,30,0,1,0
16,0,0,0,0
17,30,0,1,0
18,60,1,1,0
19,120,0,4,0
20,0,0,0,0
21,60,2,0,0
22,90,0,2,1
23,0,0,0,0
24,0,0,0,0
25,30,0,1,0
26,0,0,0,0
27,60,0,0,2
28,30,1,0,0
29,0,0,0,0
30,90,1,0,2
31,60,0,1,1
32,0,0,0,0
33,30,1,0,0
34,0,0,0,0
35,120,0,2,2
36,0,0,0,0
37,0,0,0,0
38,30,1,0,0
39,60,1,0,1
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,60,0,2,0
46,30,0,1,0
47,30,1,0,0
48,0,0,0,0
49,120,3,0,1
50,90,2,1,0
51,60,0,1,1
52,0,0,0,0
53,120,3,0,1
54,30,0,0,1
55,0,0,0,0
56,30,0,1,0
57,0,0,0,0
58,60,2,0,0
59,0,0,0,0
60,150,0,5,0
61,30,1,0,0
62,30,0,1,0
63,0,0,0,0
64,30,0,1,0
65,90,0,1,2
66,240,0,0,8
67,0,0,0,0
68,60,0,1,1
69,60,2,0,0
70,30,0,1,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,60,0,0,2
75,210,2,2,2
76,0,0,0,0
77,0,0,0,0
78,0,0,0,0
79,0,0,0,0
80,30,0,1,0
81,30,0,0,1
82,0,0,0,0
83,30,0,0,1
84,0,0,0,0
85,90,2,1,0
86,0,0,0,0
87,90,0,2,1
88,90,0,2,1
89,0,0,0,0
90,60,1,0,1
91,150,5,0,0
92,30,1,0,0
93,60,0,2,0
94,0,0,0,0
95,0,0,0,0
96,60,0,0,2
97,0,0,0,0
98,30,0,0,1
99,30,0,0,1
100,0,0,0,0
101,60,0,0,2
102,0,0,0,0
103,0,0,0,0
104,30,0,1,0
105,0,0,0,0
106,90,0,2,1
107,60,0,2,0
108,60,2,0,0
109,30,1,0,0
110,0,0,0,0
111,0,0,0,0
112,0,0,0,0
113,0,0,0,0
114,60,2,0,0
115,90,3,0,0
116,60,1,0,1
117,0,0,0,0
