24000,60.60646759264535,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,-4.245573873322743,-3.4252094273745897,-5.252749106657316
25000,65.64417582523461,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,-4.651649767602521,-3.7357231474257033,-5.078451259737156
26000,60.605276566889486,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,-4.3371407509241005,-2.932842793269264,-4.844739888917158
27000,62.964626639628044,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,8.39,-4.514535333217991,-3.069220986592053,-4.961617040561918
28000,62.68598096579775,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,8.33,-3.5582080428906884,-3.318725466279081,-5.407085525032482
29000,52.30596754741409,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,7.14,-3.7140555577192664,-2.8993893557985895,-5.340587539068052
30000,65.4586519542455,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,-4.449623409599716,-3.513730671273468,-5.777993964881317
31000,59.893595156824446,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,8.14,-3.9921047185639127,-3.5332928466165936,-5.841007277995048
32000,66.25425608633077,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,8.84,-4.26466520282752,-3.471080438199152,-5.569998272642555
33000,62.74338988573993,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,8.51,-3.6958731581847934,-3.811113966239809,-6.339622989835469
34000,56.20476278707287,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,7.59,-3.7149273163046206,-3.0960570119552866,-5.2942528846672205
35000,67.15970385071921,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,-4.159097821323506,-3.8930517285220696,-6.688146599435226
36000,58.79422397171183,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,7.99,-3.9491811395100638,-3.050495337966856,-6.11609955081125
37000,54.20905582126203,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,7.41,-3.727900698623099,-2.757560176284811,-5.995483303830065
38000,65.36670518623964,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,8.79,-3.880700528708399,-3.1423901958541984,-6.720204089197752
39000,68.50858464176336,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,-3.938677226948923,-3.438186697942802,-6.644551433344921
40000,61.1692569042276,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,-3.3617618585367968,-3.27767680516992,-6.441304432065683
41000,63.47044946952125,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,8.62,-3.648626178903826,-3.087981960709544,-7.372942390865388
42000,58.93532909288958,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,-3.6408081105919545,-3.2534126121595346,-6.170450184358934
43000,61.120243781038965,8.26,8.26,8.26,8.26,8.26,8.26,8.26,8.26,8.26,-3.5206044133241647,-3.128127881038673,-6.571023924598196
44000,54.84295900593746,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,-3.223149341953351,-2.7230400499031013,-6.170851602206093
45000,62.55115537394231,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,8.52,-3.5243629592562393,-3.340370845972612,-7.264110820828839
46000,59.59809269840883,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,8.08,-2.749987098836098,-3.570181557177503,-6.801738645577573
47000,61.081883021990464,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32,8.32,-3.826514597798027,-3.084122104542948,-6.887480275668566
48000,59.8650584258217,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,-3.8592138217738094,-2.710313146170144,-7.365414606234356
49000,62.8277020168677,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,-3.6547536630352506,-3.32725996480198,-7.590284355295075
50000,61.26221131928015,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,8.41,-3.202525615568638,-3.480293131265955,-7.744969933885256
51000,55.19592825062426,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,-3.032205960323941,-3.1839794042721214,-6.087886384779675
52000,60.93278372573658,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,8.25,-3.813134597635752,-2.7976379225340495,-6.706443754093623
53000,58.683424608381685,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,8.04,-3.021729139382607,-3.402818614909035,-7.252027637326675
54000,53.73084952430257,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,7.46,-3.0018588996624693,-3.504072321287803,-6.903219254747162
55000,54.44513301685127,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,-2.780196929681524,-3.320575902353825,-7.49409415111338
56000,52.37030378625213,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32,-2.9075450616217493,-3.236930239772514,-7.365220912353607
57000,54.930476716710864,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,-2.7570883845315084,-3.3261898644904995,-7.386245034267122
58000,52.05297174645567,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,7.27,-2.572481374847041,-3.5076281186387464,-7.296918760058543
59000,52.17939330842057,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,7.42,-2.9166550142658942,-3.76935554126245,-7.9145961360510855
60000,53.5706335388233,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,7.44,-2.929766228509656,-3.525922999532137,-6.93367723313491
61000,51.85071052316719,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.3,-2.37303288618357,-3.971739948943388,-7.504516641705852
62000,54.112951946170284,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,-3.1213918718976794,-3.655794549352196,-7.509861632579841
63000,54.728286782625815,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,7.61,-2.7840738454927068,-3.290007174616713,-7.687632197264762
64000,55.17076048417522,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,7.67,-3.0367862470493345,-3.4840934196766593,-7.338359849098795
65000,53.43037542947342,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,7.55,-2.922266198664569,-3.659285904381594,-7.938072467480414
66000,46.92002774161603,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,6.68,-2.688866645362444,-3.042174542114252,-7.468931070907267
67000,48.19128886877292,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,-2.333301396374655,-3.042798803460448,-6.9126109313919795
68000,48.379910892757735,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,-2.5813937504460274,-2.8002350387335557,-6.62846031806269
69000,51.3004584837633,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,7.15,-2.9523423223740037,-2.9723492796902047,-7.124849914172486
70000,49.91094859976158,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,6.92,-2.5946248193834034,-3.359279314368602,-6.4151472664864135
71000,47.984698766773604,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,-2.7687683342569054,-2.9261966041263596,-7.520336294843135
72000,47.3824979913451,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,6.61,-2.464152073295094,-2.8717727203485945,-6.771577215011213
73000,48.18181629389505,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,6.72,-2.36370157442633,-2.9646239711899782,-6.9698581604886405
74000,52.04522236494516,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,7.17,-2.522722561941642,-2.9518259458349756,-7.010229127278217
75000,50.18630929715398,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,7.12,-2.94150631950841,-2.6355817576141956,-8.316602625723416
76000,49.13900422413548,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,-3.2363648183767575,-2.5739364395370674,-7.420694517950697
77000,42.70201958697242,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,6.16,-2.6739551877830197,-2.759465766984623,-7.304559458259935
78000,44.87148445508434,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,6.4,-2.849355844345103,-2.720096872207816,-7.159062828362737
79000,46.398931369202984,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,-2.759053414783707,-2.64778407695552,-7.054231139057785
80000,48.12591296185901,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,6.77,-2.7097832938547413,-2.9672240988045515,-7.127079645481695
81000,41.85204694926109,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,5.98,-2.6958104970470096,-2.434395103720789,-6.837747449971111
82000,44.67887635347395,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,6.33,-2.617549687642463,-2.750341535579986,-6.923232423303598
83000,52.22834825190603,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,7.21,-2.938543916295825,-2.709403281310166,-7.013704550487988
84000,44.719301244695295,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,-2.3690266225664,-2.5144856575003796,-7.457186475237932
85000,44.96233242243508,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,-2.851202045591599,-2.2852697111292777,-7.051195820844036
86000,43.16134149293099,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,-2.9289697376639596,-2.229289091059877,-7.390399678345177
87000,44.41481449009817,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,6.29,-2.843167083574579,-2.2238683046634202,-7.128150121663837
88000,46.191854361268334,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,6.46,-2.632370394243622,-3.0162690571371766,-6.299506187350867
