0,0,0,0,0
1,60,0,0,2
2,0,0,0,0
3,30,0,1,0
4,0,0,0,0
5,30,0,0,1
6,30,0,1,0
7,0,0,0,0
8,60,0,0,2
9,0,0,0,0
10,30,0,1,0
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,0,0,0,0
17,0,0,0,0
18,30,0,1,0
19,0,0,0,0
20,0,0,0,0
21,0,0,0,0
22,0,0,0,0
23,30,0,0,1
24,0,0,0,0
25,0,0,0,0
26,0,0,0,0
27,30,0,0,1
28,60,2,0,0
29,0,0,0,0
30,0,0,0,0
31,30,0,0,1
32,60,0,0,2
33,0,0,0,0
34,0,0,0,0
35,0,0,0,0
36,0,0,0,0
37,0,0,0,0
38,90,0,1,1
39,0,0,0,0
40,30,0,0,1
41,30,0,1,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,90,0,3,0
46,0,0,0,0
47,30,0,0,1
48,30,0,1,0
49,60,0,1,1
50,0,0,0,0
51,120,0,2,2
52,150,0,2,2
53,60,0,2,0
54,30,0,1,0
55,30,0,0,1
56,0,0,0,0
57,180,0,3,3
58,30,0,0,1
59,60,0,0,2
60,0,0,0,0
61,0,0,0,0
62,30,0,1,0
63,0,0,0,0
64,0,0,0,0
65,60,0,2,0
66,0,0,0,0
67,60,0,0,2
68,60,0,0,2
69,0,0,0,0
70,0,0,0,0
71,90,0,1,2
72,30,0,1,0
73,390,0,8,1
74,30,0,0,1
75,60,0,2,0
76,180,0,5,0
77,0,0,0,0
78,0,0,0,0
79,0,0,0,0
80,120,0,2,1
81,90,0,2,1
82,30,1,0,0
83,0,0,0,0
84,0,0,0,0
85,30,0,0,1
86,0,0,0,0
87,30,0,0,1
88,30,0,1,0
89,0,0,0,0
90,0,0,0,0
91,60,0,2,0
92,0,0,0,0
93,30,0,0,1
94,0,0,0,0
95,0,0,0,0
96,60,0,2,0
97,0,0,0,0
98,30,1,0,0
99,30,0,1,0
100,0,0,0,0
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,30,0,1,0
106,0,0,0,0
107,0,0,0,0
108,0,0,0,0
109,0,0,0,0
110,0,0,0,0
111,90,3,0,0
112,0,0,0,0
113,90,0,0,3
114,0,0,0,0
115,30,0,0,1
116,30,0,0,1
117,150,3,1,0
118,0,0,0,0
119,0,0,0,0
120,0,0,0,0
121,0,0,0,0
122,120,0,4,0
123,0,0,0,0
124,60,1,1,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,0,0,0,0
129,0,0,0,0
130,90,0,2,1
131,60,0,2,0
132,0,0,0,0
133,0,0,0,0
134,30,0,0,1
135,30,0,0,1
136,0,0,0,0
137,0,0,0,0
138,0,0,0,0
139,0,0,0,0
140,0,0,0,0
141,0,0,0,0
142,60,0,2,0
143,0,0,0,0
144,0,0,0,0
145,0,0,0,0
146,30,0,0,1
147,0,0,0,0
148,90,0,2,1
149,60,1,1,0
150,30,0,1,0
151,0,0,0,0
152,180,0,0,6
153,0,0,0,0
154,0,0,0,0
155,0,0,0,0
156,0,0,0,0
157,30,0,0,1
158,30,0,0,1
159,60,0,0,2
160,60,0,0,2
161,150,0,5,0
162,60,0,0,2
163,0,0,0,0
164,0,0,0,0
165,0,0,0,0
166,30,0,0,1
167,0,0,0,0
168,120,0,3,1
169,0,0,0,0
170,0,0,0,0
171,30,0,1,0
172,60,0,0,2
173,0,0,0,0
174,0,0,0,0
175,300,0,10,0
176,30,0,1,0
177,0,0,0,0
178,0,0,0,0
179,0,0,0,0
180,0,0,0,0
181,0,0,0,0
182,0,0,0,0
183,60,0,1,1
184,0,0,0,0
185,0,0,0,0
186,0,0,0,0
187,30,0,0,1
188,0,0,0,0
189,0,0,0,0
190,60,0,2,0
191,60,0,0,2
192,30,0,0,1
193,120,0,2,2
194,30,0,0,1
195,0,0,0,0
196,30,0,1,0
197,0,0,0,0
198,0,0,0,0
199,0,0,0,0
200,60,0,0,2
201,0,0,0,0
