0,30,0,1,0
1,30,0,0,1
2,30,0,0,1
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,0
7,30,0,0,1
8,60,0,0,2
9,0,0,0,0
10,30,0,1,0
11,0,0,0,0
12,120,0,0,4
13,0,0,0,0
14,0,0,0,0
15,30,0,0,1
16,30,0,0,1
17,0,0,0,0
18,60,0,0,2
19,30,0,0,1
20,0,0,0,0
21,0,0,0,0
22,30,0,0,1
23,0,0,0,0
24,30,0,0,1
25,60,0,0,2
26,0,0,0,0
27,30,0,0,1
28,0,0,0,0
29,0,0,0,0
30,0,0,0,0
31,0,0,0,0
32,0,0,0,0
33,0,0,0,0
34,30,0,0,1
35,0,0,0,0
36,0,0,0,0
37,420,10,2,0
38,30,0,0,1
39,0,0,0,0
40,0,0,0,0
41,0,0,0,0
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,30,0,1,0
46,0,0,0,0
47,30,0,0,1
48,0,0,0,0
49,60,0,2,0
50,0,0,0,0
51,0,0,0,0
52,0,0,0,0
53,0,0,0,0
54,0,0,0,0
55,0,0,0,0
56,30,0,1,0
57,0,0,0,0
58,0,0,0,0
59,0,0,0,0
60,30,0,0,1
61,30,0,0,1
62,30,0,0,1
63,30,0,0,1
64,0,0,0,0
65,0,0,0,0
66,0,0,0,0
67,90,0,2,1
68,0,0,0,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,30,0,0,1
76,30,0,0,1
77,0,0,0,0
78,30,0,1,0
79,0,0,0,0
80,30,0,0,1
81,0,0,0,0
82,30,0,1,0
83,30,0,0,1
84,30,0,0,1
85,30,0,1,0
86,0,0,0,0
87,0,0,0,0
88,30,0,1,0
89,0,0,0,0
90,0,0,0,0
91,30,0,0,1
92,0,0,0,0
93,30,0,0,1
94,60,0,0,2
95,0,0,0,0
96,90,0,0,3
97,0,0,0,0
98,120,0,2,2
99,60,0,0,2
100,60,0,0,2
101,0,0,0,0
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,0,0,0,0
106,0,0,0,0
107,0,0,0,0
108,0,0,0,0
109,0,0,0,0
110,0,0,0,0
111,60,0,0,2
112,120,0,2,2
113,30,0,0,1
114,0,0,0,0
115,0,0,0,0
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,30,0,0,1
121,0,0,0,0
122,30,0,0,1
123,30,0,0,1
124,0,0,0,0
125,0,0,0,0
126,0,0,0,0
127,0,0,0,0
128,30,0,0,1
129,0,0,0,0
130,120,0,0,4
131,30,0,1,0
132,0,0,0,0
133,0,0,0,0
134,90,0,0,3
135,0,0,0,0
136,0,0,0,0
137,30,0,0,1
138,0,0,0,0
139,0,0,0,0
140,30,0,0,1
141,30,0,0,1
142,0,0,0,0
143,30,0,1,0
144,90,0,1,1
