0,0,0,0,0
1,30,0,0,1
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,60,0,2,0
7,0,0,0,0
8,0,0,0,0
9,30,0,0,1
10,30,0,0,1
11,0,0,0,0
12,0,0,0,0
13,0,0,0,0
14,0,0,0,0
15,0,0,0,0
16,30,0,0,1
17,120,0,0,4
18,0,0,0,0
19,60,0,2,0
20,60,0,1,1
21,60,0,2,0
22,0,0,0,0
23,0,0,0,0
24,30,0,1,0
25,30,0,0,1
26,120,0,1,3
27,180,0,0,6
28,0,0,0,0
29,60,0,0,2
30,0,0,0,0
31,30,0,1,0
32,0,0,0,0
33,0,0,0,0
34,90,0,0,3
35,90,0,1,2
36,0,0,0,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,0,0,0,0
41,120,3,0,1
42,60,0,0,2
43,60,0,1,1
44,0,0,0,0
45,30,0,1,0
46,60,0,2,0
47,0,0,0,0
48,30,0,0,1
49,0,0,0,0
50,30,0,1,0
51,60,0,0,2
52,0,0,0,0
53,60,0,0,2
54,0,0,0,0
55,0,0,0,0
56,0,0,0,0
57,0,0,0,0
58,0,0,0,0
59,30,0,0,1
60,0,0,0,0
61,0,0,0,0
62,0,0,0,0
63,0,0,0,0
64,30,0,0,1
65,90,0,0,3
66,0,0,0,0
67,0,0,0,0
68,60,0,2,0
69,0,0,0,0
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,0,0
74,0,0,0,0
75,30,0,0,1
76,30,0,0,1
77,0,0,0,0
78,30,0,1,0
79,0,0,0,0
80,0,0,0,0
81,0,0,0,0
82,0,0,0,0
83,60,0,1,1
84,0,0,0,0
85,0,0,0,0
86,30,0,1,0
87,0,0,0,0
88,60,0,0,2
89,60,0,2,0
90,90,0,3,0
91,90,0,0,3
92,0,0,0,0
93,30,0,0,1
94,60,0,0,2
95,60,0,0,2
96,30,0,0,1
97,0,0,0,0
98,60,0,0,2
99,0,0,0,0
100,30,0,0,1
101,30,0,0,1
102,30,0,1,0
103,0,0,0,0
104,60,0,1,1
105,0,0,0,0
106,120,0,1,3
107,0,0,0,0
108,90,0,2,1
109,0,0,0,0
110,30,0,1,0
111,0,0,0,0
112,0,0,0,0
113,180,0,0,6
114,30,0,0,1
115,60,0,0,2
116,0,0,0,0
117,0,0,0,0
118,0,0,0,0
119,0,0,0,0
120,30,0,0,1
121,0,0,0,0
122,30,0,0,1
123,120,0,4,0
124,30,0,0,1
125,60,0,0,2
126,30,0,1,0
127,0,0,0,0
128,30,0,1,0
129,30,0,0,1
130,0,0,0,0
131,0,0,0,0
132,0,0,0,0
133,60,0,0,2
134,0,0,0,0
135,30,0,1,0
136,0,0,0,0
137,30,0,1,0
138,30,0,0,1
139,0,0,0,0
140,0,0,0,0
141,0,0,0,0
142,0,0,0,0
143,60,0,0,2
144,0,0,0,0
145,60,0,1,1
146,0,0,0,0
147,0,0,0,0
148,60,0,0,2
149,90,0,1,2
150,0,0,0,0
151,30,0,0,1
152,60,0,0,2
153,90,0,0,3
154,120,0,0,4
155,30,0,1,0
156,0,0,0,0
157,30,0,0,1
158,0,0,0,0
159,30,0,0,1
160,0,0,0,0
161,0,0,0,0
162,0,0,0,0
163,60,0,1,1
164,0,0,0,0
165,0,0,0,0
166,0,0,0,0
167,0,0,0,0
168,90,0,0,3
169,0,0,0,0
170,0,0,0,0
171,0,0,0,0
172,0,0,0,0
173,0,0,0,0
174,0,0,0,0
175,0,0,0,0
176,60,0,0,2
177,0,0,0,0
178,0,0,0,0
179,0,0,0,0
180,0,0,0,0
181,30,0,0,1
182,0,0,0,0
183,0,0,0,0
184,0,0,0,0
185,60,0,1,1
186,0,0,0,0
187,0,0,0,0
188,0,0,0,0
189,0,0,0,0
190,90,0,0,3
191,0,0,0,0
192,30,0,0,1
193,0,0,0,0
194,60,0,0,2
195,0,0,0,0
196,0,0,0,0
197,0,0,0,0
198,30,0,0,1
199,0,0,0,0
200,0,0,0,0
201,0,0,0,0
202,0,0,0,0
203,30,0,0,1
204,0,0,0,0
205,60,0,0,2
206,90,0,0,3
207,0,0,0,0
208,60,0,2,0
209,0,0,0,0
210,0,0,0,0
211,0,0,0,0
212,0,0,0,0
213,30,0,1,0
214,60,0,2,0
215,60,0,0,2
216,30,0,0,1
217,30,0,0,1
218,60,0,1,1
219,0,0,0,0
220,0,0,0,0
221,0,0,0,0
222,0,0,0,0
223,30,0,0,1
224,60,0,0,2
225,0,0,0,0
226,0,0,0,0
227,0,0,0,0
228,30,0,0,1
229,0,0,0,0
230,60,0,2,0
231,0,0,0,0
232,0,0,0,0
233,30,0,0,1
234,0,0,0,0
235,0,0,0,0
236,0,0,0,0
237,30,0,0,1
238,30,0,1,0
239,60,0,0,2
240,0,0,0,0
241,90,0,2,0
242,0,0,0,0
243,30,0,0,1
244,0,0,0,0
245,0,0,0,0
246,0,0,0,0
247,0,0,0,0
248,0,0,0,0
249,150,0,0,5
250,30,0,0,1
251,0,0,0,0
252,0,0,0,0
253,30,0,0,1
254,30,0,0,1
255,30,0,0,1
256,0,0,0,0
257,60,0,2,0
258,0,0,0,0
259,60,0,1,1
260,0,0,0,0
261,0,0,0,0
262,0,0,0,0
263,30,0,1,0
264,0,0,0,0
265,0,0,0,0
266,0,0,0,0
267,0,0,0,0
268,60,0,2,0
269,0,0,0,0
270,0,0,0,0
271,0,0,0,0
272,0,0,0,0
273,90,0,0,3
274,60,0,0,2
275,0,0,0,0
276,60,0,0,2
277,30,0,0,1
278,60,0,1,1
279,0,0,0,0
280,0,0,0,0
281,30,0,0,1
282,0,0,0,0
283,60,0,0,2
284,0,0,0,0
285,30,0,0,1
