1000,-3.411746681460383,2.19,2.19,2.19,-9.981746681460383
2000,4.747279527367916,4.22,4.22,4.22,-7.912720472632083
3000,8.12289369534072,4.39,4.39,4.39,-5.047106304659281
4000,24.55609598126764,12.67,12.67,12.67,-13.45390401873236
5000,56.882557466880534,29.9,29.9,29.9,-32.81744253311947
6000,38.15096860131932,23.52,23.52,23.52,-32.40903139868068
7000,51.981562606985804,28.53,28.53,28.53,-33.60843739301419
8000,39.97753075130149,23.34,23.34,23.34,-30.042469248698517
9000,24.35644187128626,16.2,16.2,16.2,-24.24355812871374
10000,13.811115202981735,10.03,10.03,10.03,-16.278884797018264
11000,15.264778456160919,10.04,10.04,10.04,-14.85522154383908
12000,13.384663611996082,8.52,8.52,8.52,-12.175336388003918
13000,13.003977473198436,8.25,8.25,8.25,-11.746022526801564
14000,13.833919422394374,8.56,8.56,8.56,-11.846080577605626
15000,11.484914985505734,7.38,7.38,7.38,-10.655085014494267
16000,11.585183196485215,7.09,7.09,7.09,-9.684816803514783
17000,8.65229397717611,5.62,5.62,5.62,-8.207706022823894
18000,10.613601009337842,6.77,6.77,6.77,-9.696398990662159
19000,8.511883861441925,5.64,5.64,5.64,-8.408116138558077
20000,9.910480960609265,6.29,6.29,6.29,-8.959519039390736
21000,10.529185653688131,6.54,6.54,6.54,-9.090814346311868
22000,10.265089631690458,6.53,6.53,6.53,-9.324910368309542
23000,10.550168090063599,6.44,6.44,6.44,-8.769831909936402
24000,12.497487498234307,7.35,7.35,7.35,-9.552512501765694
25000,12.566930703136574,7.48,7.48,7.48,-9.873069296863427
26000,18.83055487111207,10.58,10.58,10.58,-12.909445128887926
27000,19.200538682677593,10.69,10.69,10.69,-12.869461317322406
28000,21.70395698334226,12.16,12.16,12.16,-14.776043016657747
29000,21.362650499378084,12.14,12.14,12.14,-15.057349500621916
30000,20.486881079487652,11.92,11.92,11.92,-15.273118920512347
31000,14.979419799548408,10.01,10.01,10.01,-15.05058020045159
32000,12.092099404018256,9.08,9.08,9.08,-15.147900595981744
33000,11.837712790513915,8.44,8.44,8.44,-13.482287209486085
34000,9.799585970519223,7.27,7.27,7.27,-12.010414029480776
35000,11.254067540282767,7.8,7.8,7.8,-12.145932459717233
36000,9.091086247487224,6.56,6.56,6.56,-10.588913752512775
37000,12.516274672511509,8.29,8.29,8.29,-12.353725327488492
38000,9.649974116855127,6.88,6.88,6.88,-10.990025883144874
39000,10.554784775462595,7.25,7.25,7.25,-11.195215224537405
40000,10.150835803904094,6.9,6.9,6.9,-10.549164196095905
41000,9.831041669667437,6.92,6.92,6.92,-10.928958330332563
42000,12.470798862024578,8.04,8.04,8.04,-11.649201137975423
43000,10.745626620460296,7.5,7.5,7.5,-11.754373379539702
44000,9.350007263967695,6.83,6.83,6.83,-11.139992736032303
45000,12.028404435960955,8.07,8.07,8.07,-12.181595564039046
46000,11.532514680311571,7.67,7.67,7.67,-11.477485319688428
47000,11.72714732349632,7.99,7.99,7.99,-12.24285267650368
48000,12.02264438104202,7.96,7.96,7.96,-11.85735561895798
49000,11.907710474329994,7.9,7.9,7.9,-11.792289525670007
50000,8.225296196319974,6.1,6.1,6.1,-10.074703803680025
51000,9.673081376889732,6.6,6.6,6.6,-10.126918623110269
52000,12.163298620849446,7.9,7.9,7.9,-11.536701379150553
53000,10.373331109175654,7.1,7.1,7.1,-10.926668890824347
54000,10.703143755528341,7.21,7.21,7.21,-10.92685624447166
55000,10.730011546316543,7.05,7.05,7.05,-10.419988453683455
56000,9.421684462782746,6.44,6.44,6.44,-9.898315537217254
57000,8.91976417609971,6.31,6.31,6.31,-10.01023582390029
58000,7.931616810508378,5.9,5.9,5.9,-9.768383189491622
59000,11.12169363008382,7.19,7.19,7.19,-10.44830636991618
60000,12.751423379487365,7.74,7.74,7.74,-10.468576620512634
61000,10.872757583129157,6.91,6.91,6.91,-9.857242416870843
62000,11.977970505823809,7.4,7.4,7.4,-10.222029494176192
63000,12.125507322206834,7.54,7.54,7.54,-10.494492677793165
64000,14.675981835207136,8.97,8.97,8.97,-12.234018164792865
65000,12.82937043122723,8.01,8.01,8.01,-11.20062956877277
66000,14.014569519369582,8.97,8.97,8.97,-12.895430480630418
67000,14.059726252543719,8.83,8.83,8.83,-12.430273747456281
68000,15.616355632766808,9.77,9.77,9.77,-13.693644367233192
69000,16.367045511814542,10.23,10.23,10.23,-14.322954488185456
70000,18.86410439125802,11.47,11.47,11.47,-15.545895608741983
71000,18.325555845797027,11.15,11.15,11.15,-15.124444154202974
72000,14.736554192978438,9.65,9.65,9.65,-14.213445807021563
73000,16.72350840815091,10.44,10.44,10.44,-14.596491591849095
74000,14.664914502105136,9.55,9.55,9.55,-13.985085497894866
75000,16.95971669540922,10.34,10.34,10.34,-14.06028330459078
76000,16.420725970663735,10.56,10.56,10.56,-15.259274029336266
77000,13.142880171806738,8.8,8.8,8.8,-13.257119828193265
78000,16.462209044611154,10.4,10.4,10.4,-14.737790955388846
79000,16.67961540094122,10.33,10.33,10.33,-14.31038459905878
80000,18.257969958052673,11.11,11.11,11.11,-15.072030041947327
81000,16.630835651791326,10.82,10.82,10.82,-15.829164348208671
82000,15.203578686245757,9.85,9.85,9.85,-14.346421313754243
83000,15.049343579811703,9.85,9.85,9.85,-14.500656420188296
