[],1000,random,0.84
[0],1000,random,9.93
[1],1000,random,12.72
[2],1000,random,11.07
"[0, 1]",1000,random,25.17
"[0, 2]",1000,random,23.19
"[1, 2]",1000,random,24.45
"[0, 1, 2]",1000,random,38.73
