[],1000,idle,0.48
[0],1000,idle,9.18
[1],1000,idle,8.79
[2],1000,idle,10.2
"[0, 1]",1000,idle,22.02
"[0, 2]",1000,idle,22.71
"[1, 2]",1000,idle,21.78
"[0, 1, 2]",1000,idle,36.3
