[],1000,idle,0.6
[0],1000,idle,11.46
[1],1000,idle,7.92
[2],1000,idle,11.94
"[0, 1]",1000,idle,18.21
"[0, 2]",1000,idle,22.92
"[1, 2]",1000,idle,24.06
"[0, 1, 2]",1000,idle,34.35
