[],1000,idle,0.3
[0],1000,idle,8.37
[1],1000,idle,11.1
[2],1000,idle,9.72
"[0, 1]",1000,idle,22.53
"[0, 2]",1000,idle,22.08
"[1, 2]",1000,idle,22.53
"[0, 1, 2]",1000,idle,38.34
