[],1000,random,0.54
[0],1000,random,9.66
[1],1000,random,9.45
[2],1000,random,8.01
"[0, 1]",1000,random,19.62
"[0, 2]",1000,random,22.41
"[1, 2]",1000,random,19.8
"[0, 1, 2]",1000,random,33.96
