[],1000,random,0.3
[0],1000,random,8.85
[1],1000,random,13.11
[2],1000,random,11.49
"[0, 1]",1000,random,22.74
"[0, 2]",1000,random,20.97
"[1, 2]",1000,random,24.51
"[0, 1, 2]",1000,random,37.98
