[],1000,random,0.54
[0],1000,random,10.62
[1],1000,random,10.17
[2],1000,random,11.19
"[0, 1]",1000,random,20.88
"[0, 2]",1000,random,21.21
"[1, 2]",1000,random,20.28
"[0, 1, 2]",1000,random,36.06
